content_id,title,category,subcategory,tags,format,mood,depth_level,duration_minutes,cost_band,time_of_day_fit,location_scope,is_local_content,freshness_band,publish_date,popularity_score,recency_score,content_quality_score,description,why_it_matters,source_name,action_label,source_url,recommendation_surface,practicality_score
C0467,Budget-Friendly Food Spots Worth Trying This Week on a Budget,Food,Budget Meals,student food|cafes|budget meals|food,Article,Relaxed,Light,9,Low,Morning,Remote,0,Evergreen,2025-12-03,82,52,81,"A light read for students who want easy food choices. It uses student food, cafes, budget meals, food to help you find a realistic meal option around time and budget.","Good when you have about 9 minutes, want something relaxed, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+on+a+Budget,Quick Pick,0.674
C0468,Playlists That Help You Focus Without Feeling Flat That Feel Fresh,Music,Mood Mixes,focus music|music|lofi|mood,Carousel,Energetic,Moderate,3,Low,Weekend,Online,0,New,2025-12-26,53,63,81,"A moderate swipeable checklist for students who use music to focus, relax, or reset. It uses focus music, music, lofi, mood to help you match the soundtrack to your current energy.","Good when you have about 3 minutes, want something energetic, and prefer a low option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Mood+Mixes+Playlists+That+Help+You+Focus+Without+Feeling+Flat+That+Feel+Fresh,Quick Pick,0.545
C0469,Apps That Make Student Life Less Chaotic That Students Keep Reusing,Tech,Digital Skills,student tools|digital|tech|tools,Short Video,Motivated,Deep,5,High,Evening,Online,0,Evergreen,2025-09-10,44,10,79,"A deep quick watch for students who want useful digital shortcuts. It uses student tools, digital, tech, tools to help you find a practical tool before falling into app overload.","Good when you have about 5 minutes, want something motivated, and prefer a high option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+Digital+Skills+Apps+That+Make+Student+Life+Less+Chaotic+That+Students+Keep+Reusing,Quick Pick,0.273
C0470,Mood Mixes for Productive Mornings for Deep Focus,Music,Mood Mixes,indie|mood|playlist|focus music,Short Video,Energetic,Light,5,Medium,Morning,Online,0,Evergreen,2026-02-09,64,86,75,"A light quick watch for students who use music to focus, relax, or reset. It uses indie, mood, playlist, focus music to help you match the soundtrack to your current energy.","Good when you have about 5 minutes, want something energetic, and prefer a medium option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Mood+Mixes+Mood+Mixes+for+Productive+Mornings+for+Deep+Focus,Quick Pick,0.46
C0471,A Simple Gym Plan for Absolute Beginners for Beginners,Fitness,Stretching,gym|walking|stretching|student fitness,Short Video,Focused,Light,6,Low,Afternoon,Online,0,Evergreen,2026-01-01,62,66,57,"A light quick watch for students who want simple, doable exercise. It uses gym, walking, stretching, student fitness to help you fit movement around a student schedule.","Good when you have about 6 minutes, want something focused, and prefer a low option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Stretching+A+Simple+Gym+Plan+for+Absolute+Beginners+for+Beginners,Quick Pick,0.345
C0472,Things to Do This Week Beyond the Usual Routine This Month,Events,Local Events,events|weekend|social|local,Guide,Curious,Deep,33,Low,Weekend,Watford,1,Evergreen,2025-12-08,55,54,79,"A deep step-by-step guide for students who want social plans without endless searching. It uses events, weekend, social, local to help you discover something worth showing up for.","Good when you have about 33 minutes, want something curious, and prefer a low option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Local+Events+Things+to+Do+This+Week+Beyond+the+Usual+Routine+This+Month,Deep Dive,0.507
C0473,Five Focus Rituals for Low-Energy Days for Better Consistency,Productivity,Routines,workflow|habits|discipline|time blocking,Guide,Focused,Deep,28,Free,Weekend,Remote,0,New,2025-11-21,67,46,66,"A deep step-by-step guide for students who want lighter systems that still work. It uses workflow, habits, discipline, time blocking to help you make the next hour easier to plan and finish.","Good when you have about 28 minutes, want something focused, and prefer a free option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Routines+Five+Focus+Rituals+for+Low-Energy+Days+for+Better+Consistency,Worth Your Time,0.387
C0474,A Practical Guide to Last-Minute Exam Preparation for Mid-Semester Pressure,Study,Exam Prep,flashcards|students|deep work|notes,Article,Motivated,Light,9,Medium,Weekend,Online,0,Evergreen,2025-12-26,87,63,68,"A light read for students balancing lectures, deadlines, and revision. It uses flashcards, students, deep work, notes to help you turn a scattered study session into a focused next step.","Good when you have about 9 minutes, want something motivated, and prefer a medium option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Exam+Prep+A+Practical+Guide+to+Last-Minute+Exam+Preparation+for+Mid-Semester+Pressure,Quick Pick,0.43
C0475,A Practical Guide to Last-Minute Exam Preparation on a Tight Timetable,Study,Revision,deep work|notes|focus|students,Checklist,Calm,Light,6,Low,Weekend,Online,0,Evergreen,2025-11-30,82,50,82,"A light checklist for students balancing lectures, deadlines, and revision. It uses deep work, notes, focus, students to help you turn a scattered study session into a focused next step.","Good when you have about 6 minutes, want something calm, and prefer a low option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Revision+A+Practical+Guide+to+Last-Minute+Exam+Preparation+on+a+Tight+Timetable,Quick Pick,0.689
C0476,Ways to Cut Everyday Costs Without Feeling Restricted for Everyday Spending,Finance,Savings,cheap|savings|finance|student money,Podcast,Focused,Light,28,Free,Evening,Online,0,Evergreen,2026-02-22,53,92,97,"A light listen for students trying to stretch their budget. It uses cheap, savings, finance, student money to help you make a practical money decision without heavy jargon.","Good when you have about 28 minutes, want something focused, and prefer a free option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Savings+Ways+to+Cut+Everyday+Costs+Without+Feeling+Restricted+for+Everyday+Spending,Worth Your Time,0.773
C0477,Questions to Ask at Networking Events That Lead Somewhere for Graduate Roles,Career,Interviews,networking|linkedin|cv|interview,Long Video,Motivated,Light,37,Medium,Evening,Online,0,Evergreen,2026-02-03,43,83,88,"A light deep-dive video for students preparing for placements, internships, and first roles. It uses networking, linkedin, cv, interview to help you move one step closer to a stronger application or interview.","Good when you have about 37 minutes, want something motivated, and prefer a medium option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Interviews+Questions+to+Ask+at+Networking+Events+That+Lead+Somewhere+for+Graduate+Roles,Deep Dive,0.557
C0478,Planning Systems That Work Across Study and Life for Better Consistency,Productivity,Routines,planning|workflow|habits|productivity,Checklist,Focused,Deep,8,Low,Late Night,Online,0,Evergreen,2025-11-22,83,46,70,"A deep checklist for students who want lighter systems that still work. It uses planning, workflow, habits, productivity to help you make the next hour easier to plan and finish.","Good when you have about 8 minutes, want something focused, and prefer a low option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Routines+Planning+Systems+That+Work+Across+Study+and+Life+for+Better+Consistency,Quick Pick,0.509
C0479,Energetic Tracks for a Better Start to the Day for Quiet Mornings,Music,Lo-fi,mood|lofi|playlist|music,Carousel,Relaxed,Light,2,Low,Afternoon,Online,0,Evergreen,2025-09-13,90,11,75,"A light swipeable checklist for students who use music to focus, relax, or reset. It uses mood, lofi, playlist, music to help you match the soundtrack to your current energy.","Good when you have about 2 minutes, want something relaxed, and prefer a low option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Lo-fi+Energetic+Tracks+for+a+Better+Start+to+the+Day+for+Quiet+Mornings,Quick Pick,0.518
C0480,Low-Cost Weekend Plans for Students Without Big Spending,Events,Markets,weekend|campus|local|events,Carousel,Excited,Light,5,Free,Morning,Online,0,New,2025-10-22,70,31,80,"A light swipeable checklist for students who want social plans without endless searching. It uses weekend, campus, local, events to help you discover something worth showing up for.","Good when you have about 5 minutes, want something excited, and prefer a free option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Markets+Low-Cost+Weekend+Plans+for+Students+Without+Big+Spending,Quick Pick,0.558
C0481,Questions to Ask at Networking Events That Lead Somewhere for Internship Season,Career,CVs,interview|internships|cv|linkedin,Long Video,Focused,Moderate,27,Low,Evening,Online,0,Evergreen,2026-02-06,62,84,86,"A moderate deep-dive video for students preparing for placements, internships, and first roles. It uses interview, internships, cv, linkedin to help you move one step closer to a stronger application or interview.","Good when you have about 27 minutes, want something focused, and prefer a low option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+CVs+Questions+to+Ask+at+Networking+Events+That+Lead+Somewhere+for+Internship+Season,Worth Your Time,0.716
C0482,Digital Tools for Staying Organised Across Everything for Better Focus,Tech,Student Tools,gadgets|digital|apps|tech,Article,Curious,Moderate,11,High,Late Night,Remote,0,Recent,2026-01-13,79,72,58,"A moderate read for students who want useful digital shortcuts. It uses gadgets, digital, apps, tech to help you find a practical tool before falling into app overload.","Good when you have about 11 minutes, want something curious, and prefer a high option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+Student+Tools+Digital+Tools+for+Staying+Organised+Across+Everything+for+Better+Focus,Worth Your Time,0.352
C0483,Sleep Routines That Feel Realistic for Students for Better Balance,Wellness,Balance,balance|mindfulness|sleep|wellness,Guide,Relaxed,Deep,26,Low,Evening,Online,0,Recent,2025-10-06,88,23,59,"A deep step-by-step guide for students managing stress, sleep, and motivation. It uses balance, mindfulness, sleep, wellness to help you reset your energy without making it a huge project.","Good when you have about 26 minutes, want something relaxed, and prefer a low option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Balance+Sleep+Routines+That+Feel+Realistic+for+Students+for+Better+Balance,Worth Your Time,0.385
C0484,How to Recover After an Overloaded Week When You Feel Drained,Wellness,Stress Relief,sleep|wellness|stress|routine,Short Video,Motivated,Light,5,Medium,Evening,Online,0,Evergreen,2026-03-09,83,100,90,"A light quick watch for students managing stress, sleep, and motivation. It uses sleep, wellness, stress, routine to help you reset your energy without making it a huge project.","Good when you have about 5 minutes, want something motivated, and prefer a medium option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Stress+Relief+How+to+Recover+After+an+Overloaded+Week+When+You+Feel+Drained,Quick Pick,0.799
C0485,Things to Do This Week Beyond the Usual Routine for Social Weekends,Events,Markets,workshops|weekend|social|local,Short Video,Social,Light,3,Low,Late Night,Hatfield,1,Recent,2025-09-22,45,16,73,"A light quick watch for students who want social plans without endless searching. It uses workshops, weekend, social, local to help you discover something worth showing up for.","Good when you have about 3 minutes, want something social, and prefer a low option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Markets+Things+to+Do+This+Week+Beyond+the+Usual+Routine+for+Social+Weekends,Quick Pick,0.298
C0486,Subscription Savings Tips for Students Before Prices Jump,Deals,Discount Alerts,discount|deals|value|subscriptions,Article,Motivated,Light,7,Medium,Evening,Hatfield,1,New,2025-09-30,45,20,75,"A light read for students watching price and value. It uses discount, deals, value, subscriptions to help you spot a useful saving before it disappears.","Good when you have about 7 minutes, want something motivated, and prefer a medium option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Discount+Alerts+Subscription+Savings+Tips+for+Students+Before+Prices+Jump,Quick Pick,0.239
C0487,Self-Improvement Habits That Don’t Take Over Your Day for Student Life,Lifestyle,Room Setup,student life|lifestyle|routine|fashion,Carousel,Curious,Light,7,Free,Weekend,Online,0,Recent,2026-01-12,59,72,86,"A light swipeable checklist for students improving routines, spaces, and habits. It uses student life, lifestyle, routine, fashion to help you make everyday student life feel a little more intentional.","Good when you have about 7 minutes, want something curious, and prefer a free option.",Student Life Edit,Read lifestyle pick,https://www.google.com/search?q=Lifestyle+Room+Setup+Self-Improvement+Habits+That+Don%E2%80%99t+Take+Over+Your+Day+for+Student+Life,Quick Pick,0.672
C0488,Sleep Routines That Feel Realistic for Students Without a Huge Routine,Wellness,Stress Relief,mental health|routine|sleep|mindfulness,Short Video,Motivated,Moderate,8,Medium,Afternoon,Online,0,Evergreen,2025-12-15,88,58,93,"A moderate quick watch for students managing stress, sleep, and motivation. It uses mental health, routine, sleep, mindfulness to help you reset your energy without making it a huge project.","Good when you have about 8 minutes, want something motivated, and prefer a medium option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Stress+Relief+Sleep+Routines+That+Feel+Realistic+for+Students+Without+a+Huge+Routine,Quick Pick,0.748
C0489,Weekend Watch Picks That Actually Match the Mood That Are Easy to Get Into,Entertainment,Series,gaming|weekend watch|shows|entertainment,Carousel,Relaxed,Light,4,Low,Afternoon,Hatfield,1,Evergreen,2026-03-08,54,99,75,"A light swipeable checklist for students looking for a better study break. It uses gaming, weekend watch, shows, entertainment to help you choose a break that will not swallow the whole evening.","Good when you have about 4 minutes, want something relaxed, and prefer a low option.",Study Break Queue,Open recommendation,https://www.google.com/search?q=Entertainment+Series+Weekend+Watch+Picks+That+Actually+Match+the+Mood+That+Are+Easy+to+Get+Into,Quick Pick,0.536
C0490,A Realistic LinkedIn Routine for Students for Student Professionals,Career,Internships,cv|jobs|internships|networking,Guide,Focused,Moderate,12,High,Evening,Online,0,New,2025-12-16,34,58,69,"A moderate step-by-step guide for students preparing for placements, internships, and first roles. It uses cv, jobs, internships, networking to help you move one step closer to a stronger application or interview.","Good when you have about 12 minutes, want something focused, and prefer a high option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Internships+A+Realistic+LinkedIn+Routine+for+Students+for+Student+Professionals,Worth Your Time,0.215
C0491,Low-Cost Weekend Plans for Students Without Big Spending,Events,Local Events,workshops|weekend|social|local,Carousel,Social,Light,7,Low,Late Night,Online,0,Recent,2025-11-29,82,50,95,"A light swipeable checklist for students who want social plans without endless searching. It uses workshops, weekend, social, local to help you discover something worth showing up for.","Good when you have about 7 minutes, want something social, and prefer a low option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Local+Events+Low-Cost+Weekend+Plans+for+Students+Without+Big+Spending,Quick Pick,0.83
C0492,How to Plan a Cheap One-Day Reset Trip for Weekend Plans,Travel,Cheap Travel,student travel|cheap trips|city guide|explore,Carousel,Curious,Moderate,1,Low,Late Night,Online,0,Recent,2026-02-19,42,91,71,"A moderate swipeable checklist for students looking for nearby things to do. It uses student travel, cheap trips, city guide, explore to help you find a low-friction break from routine.","Good when you have about 1 minutes, want something curious, and prefer a low option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Cheap+Travel+How+to+Plan+a+Cheap+One-Day+Reset+Trip+for+Weekend+Plans,Quick Pick,0.421
C0493,Budget-Friendly Food Spots Worth Trying This Week for Rainy Evenings,Food,Takeaway Picks,budget meals|cheap eats|food|student food,Short Video,Energetic,Light,2,Low,Afternoon,London,1,Evergreen,2025-12-23,64,62,81,"A light quick watch for students who want easy food choices. It uses budget meals, cheap eats, food, student food to help you find a realistic meal option around time and budget.","Good when you have about 2 minutes, want something energetic, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Takeaway+Picks+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+for+Rainy+Evenings,Quick Pick,0.601
C0494,Apps That Make Student Life Less Chaotic That Students Keep Reusing,Tech,Digital Skills,tools|apps|tech|digital,Guide,Curious,Light,29,Free,Evening,Online,0,New,2025-12-19,50,60,82,"A light step-by-step guide for students who want useful digital shortcuts. It uses tools, apps, tech, digital to help you find a practical tool before falling into app overload.","Good when you have about 29 minutes, want something curious, and prefer a free option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+Digital+Skills+Apps+That+Make+Student+Life+Less+Chaotic+That+Students+Keep+Reusing,Worth Your Time,0.545
C0495,Low-Equipment Fitness Routines That Still Feel Effective Without a Gym Membership,Fitness,Beginner Fitness,fitness|student fitness|gym|workout,Guide,Energetic,Deep,30,Medium,Afternoon,Hatfield,1,Recent,2026-01-17,56,74,77,"A deep step-by-step guide for students who want simple, doable exercise. It uses fitness, student fitness, gym, workout to help you fit movement around a student schedule.","Good when you have about 30 minutes, want something energetic, and prefer a medium option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Beginner+Fitness+Low-Equipment+Fitness+Routines+That+Still+Feel+Effective+Without+a+Gym+Membership,Deep Dive,0.424
C0496,Student Snacks That Feel Better Than Instant Noodles for Shared Kitchens,Food,Cafe Guides,meal prep|student food|food|cheap eats,Carousel,Energetic,Light,3,High,Evening,Luton,1,Evergreen,2025-11-06,74,38,78,"A light swipeable checklist for students who want easy food choices. It uses meal prep, student food, food, cheap eats to help you find a realistic meal option around time and budget.","Good when you have about 3 minutes, want something energetic, and prefer a high option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Cafe+Guides+Student+Snacks+That+Feel+Better+Than+Instant+Noodles+for+Shared+Kitchens,Quick Pick,0.467
C0497,Calm Systems for Managing Academic Pressure Without a Huge Routine,Wellness,Stress Relief,mental health|balance|wellness|mindfulness,Short Video,Motivated,Light,1,Free,Weekend,Online,0,New,2025-11-03,57,37,76,"A light quick watch for students managing stress, sleep, and motivation. It uses mental health, balance, wellness, mindfulness to help you reset your energy without making it a huge project.","Good when you have about 1 minutes, want something motivated, and prefer a free option.",Student Wellbeing Studio,Start wellbeing pick,https://www.google.com/search?q=Wellness+Stress+Relief+Calm+Systems+for+Managing+Academic+Pressure+Without+a+Huge+Routine,Quick Pick,0.44
C0498,Affordable City Plans for a Spontaneous Saturday for Weekend Plans,Travel,City Guides,hidden gems|student travel|travel|weekend,Carousel,Relaxed,Light,4,Medium,Evening,Remote,0,New,2025-10-05,63,22,73,"A light swipeable checklist for students looking for nearby things to do. It uses hidden gems, student travel, travel, weekend to help you find a low-friction break from routine.","Good when you have about 4 minutes, want something relaxed, and prefer a medium option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+City+Guides+Affordable+City+Plans+for+a+Spontaneous+Saturday+for+Weekend+Plans,Quick Pick,0.29
C0499,Quick Comfort Meals for Cold Evenings for Rainy Evenings,Food,Budget Meals,cafes|budget meals|cheap eats|food,Short Video,Curious,Moderate,8,Low,Evening,London,1,Recent,2025-10-24,60,32,95,"A moderate quick watch for students who want easy food choices. It uses cafes, budget meals, cheap eats, food to help you find a realistic meal option around time and budget.","Good when you have about 8 minutes, want something curious, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Budget+Meals+Quick+Comfort+Meals+for+Cold+Evenings+for+Rainy+Evenings,Quick Pick,0.678
C0500,Low-Equipment Fitness Routines That Still Feel Effective for Beginners,Fitness,Stretching,workout|beginner|stretching|walking,Short Video,Energetic,Light,5,Low,Weekend,Online,0,Evergreen,2026-01-25,75,78,74,"A light quick watch for students who want simple, doable exercise. It uses workout, beginner, stretching, walking to help you fit movement around a student schedule.","Good when you have about 5 minutes, want something energetic, and prefer a low option.",Small Wins Fitness,Start routine,https://www.google.com/search?q=Fitness+Stretching+Low-Equipment+Fitness+Routines+That+Still+Feel+Effective+for+Beginners,Quick Pick,0.589
C0501,Budget-Friendly Food Spots Worth Trying This Week This Week,Food,Quick Recipes,food|meal prep|budget meals|cafes,Short Video,Relaxed,Moderate,3,Low,Morning,London,1,Evergreen,2025-09-07,77,8,74,"A moderate quick watch for students who want easy food choices. It uses food, meal prep, budget meals, cafes to help you find a realistic meal option around time and budget.","Good when you have about 3 minutes, want something relaxed, and prefer a low option.",Quick Bite Campus,See food idea,https://www.google.com/search?q=Food+Quick+Recipes+Budget-Friendly+Food+Spots+Worth+Trying+This+Week+This+Week,Quick Pick,0.453
C0502,Ways to Cut Everyday Costs Without Feeling Restricted Without Feeling Miserable,Finance,Side Income,student money|cheap|finance|savings,Article,Calm,Light,10,Medium,Morning,Online,0,Evergreen,2026-02-03,86,83,82,"A light read for students trying to stretch their budget. It uses student money, cheap, finance, savings to help you make a practical money decision without heavy jargon.","Good when you have about 10 minutes, want something calm, and prefer a medium option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Side+Income+Ways+to+Cut+Everyday+Costs+Without+Feeling+Restricted+Without+Feeling+Miserable,Quick Pick,0.669
C0503,A Simple Weekly Reset Routine for Students Without Overplanning,Productivity,Habits,time blocking|focus|discipline|planning,Guide,Focused,Moderate,23,Free,Morning,Remote,0,Recent,2026-03-10,63,100,82,"A moderate step-by-step guide for students who want lighter systems that still work. It uses time blocking, focus, discipline, planning to help you make the next hour easier to plan and finish.","Good when you have about 23 minutes, want something focused, and prefer a free option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Habits+A+Simple+Weekly+Reset+Routine+for+Students+Without+Overplanning,Worth Your Time,0.694
C0504,How to Organize a Semester Without Overcomplicating It for Students,Productivity,Workflows,habits|planning|focus|workflow,Article,Focused,Light,11,Medium,Afternoon,Online,0,New,2025-12-22,36,61,65,"A light read for students who want lighter systems that still work. It uses habits, planning, focus, workflow to help you make the next hour easier to plan and finish.","Good when you have about 11 minutes, want something focused, and prefer a medium option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Workflows+How+to+Organize+a+Semester+Without+Overcomplicating+It+for+Students,Worth Your Time,0.181
C0505,How to Follow Up After an Interview Without Sounding Generic That Recruiters Notice,Career,Side Hustles,networking|jobs|cv|career,Podcast,Focused,Moderate,22,Medium,Evening,Online,0,Recent,2026-02-18,43,90,79,"A moderate listen for students preparing for placements, internships, and first roles. It uses networking, jobs, cv, career to help you move one step closer to a stronger application or interview.","Good when you have about 22 minutes, want something focused, and prefer a medium option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Side+Hustles+How+to+Follow+Up+After+an+Interview+Without+Sounding+Generic+That+Recruiters+Notice,Worth Your Time,0.436
C0506,Playlists That Help You Focus Without Feeling Flat That Feel Fresh,Music,Study Playlists,playlist|lofi|mood|music,Playlist,Relaxed,Moderate,31,High,Evening,Hatfield,1,Recent,2026-01-26,96,79,98,"A moderate playlist for students who use music to focus, relax, or reset. It uses playlist, lofi, mood, music to help you match the soundtrack to your current energy.","Good when you have about 31 minutes, want something relaxed, and prefer a high option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Study+Playlists+Playlists+That+Help+You+Focus+Without+Feeling+Flat+That+Feel+Fresh,Deep Dive,0.838
C0507,Cheap Essentials That Still Feel Good Quality for Student Budgets,Deals,Cheap Finds,subscriptions|cheap|student offers|discount,Carousel,Relaxed,Deep,6,Free,Morning,Remote,0,Evergreen,2026-02-15,76,89,83,"A deep swipeable checklist for students watching price and value. It uses subscriptions, cheap, student offers, discount to help you spot a useful saving before it disappears.","Good when you have about 6 minutes, want something relaxed, and prefer a free option.",Student Deals Watch,View deal,https://www.google.com/search?q=Deals+Cheap+Finds+Cheap+Essentials+That+Still+Feel+Good+Quality+for+Student+Budgets,Quick Pick,0.76
C0508,Energetic Tracks for a Better Start to the Day for Weekend Vibes,Music,Party Playlists,indie|mood|party|lofi,Carousel,Energetic,Light,1,Low,Late Night,Online,0,Evergreen,2025-10-19,32,29,72,"A light swipeable checklist for students who use music to focus, relax, or reset. It uses indie, mood, party, lofi to help you match the soundtrack to your current energy.","Good when you have about 1 minutes, want something energetic, and prefer a low option.",Mood Mix Desk,Play this mix,https://www.google.com/search?q=Music+Party+Playlists+Energetic+Tracks+for+a+Better+Start+to+the+Day+for+Weekend+Vibes,Quick Pick,0.29
C0509,AI Tools Worth Testing for Everyday Student Life This Semester,Tech,Digital Skills,tech|student tools|digital|ai tools,Video,Curious,Deep,28,Medium,Morning,Online,0,Evergreen,2026-01-02,50,67,71,"A deep video for students who want useful digital shortcuts. It uses tech, student tools, digital, ai tools to help you find a practical tool before falling into app overload.","Good when you have about 28 minutes, want something curious, and prefer a medium option.",Useful Tech Shelf,Explore tool,https://www.google.com/search?q=Tech+Digital+Skills+AI+Tools+Worth+Testing+for+Everyday+Student+Life+This+Semester,Worth Your Time,0.296
C0510,Affordable City Plans for a Spontaneous Saturday from Hatfield,Travel,Cheap Travel,city guide|weekend|hidden gems|student travel,Article,Excited,Light,6,Medium,Late Night,Remote,0,Evergreen,2025-12-20,61,60,72,"A light read for students looking for nearby things to do. It uses city guide, weekend, hidden gems, student travel to help you find a low-friction break from routine.","Good when you have about 6 minutes, want something excited, and prefer a medium option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Cheap+Travel+Affordable+City+Plans+for+a+Spontaneous+Saturday+from+Hatfield,Quick Pick,0.346
C0511,Student Routine Ideas That Don’t Collapse After Two Days Without Overdoing It,Lifestyle,Room Setup,room setup|student life|habits|fashion,Guide,Motivated,Deep,20,Medium,Morning,Remote,0,Recent,2026-02-12,29,87,86,"A deep step-by-step guide for students improving routines, spaces, and habits. It uses room setup, student life, habits, fashion to help you make everyday student life feel a little more intentional.","Good when you have about 20 minutes, want something motivated, and prefer a medium option.",Student Life Edit,Read lifestyle pick,https://www.google.com/search?q=Lifestyle+Room+Setup+Student+Routine+Ideas+That+Don%E2%80%99t+Collapse+After+Two+Days+Without+Overdoing+It,Worth Your Time,0.52
C0512,A Realistic LinkedIn Routine for Students That Recruiters Notice,Career,Interviews,career|cv|jobs|internships,Guide,Focused,Moderate,25,Low,Weekend,Online,0,Recent,2025-11-18,45,44,80,"A moderate step-by-step guide for students preparing for placements, internships, and first roles. It uses career, cv, jobs, internships to help you move one step closer to a stronger application or interview.","Good when you have about 25 minutes, want something focused, and prefer a low option.",Graduate Launchpad,View career resource,https://www.google.com/search?q=Career+Interviews+A+Realistic+LinkedIn+Routine+for+Students+That+Recruiters+Notice,Worth Your Time,0.463
C0513,The Best Group Study Strategies for Busy Weeks for Group Sessions,Study,Time Management,focus|flashcards|notes|students,Checklist,Calm,Light,8,Medium,Morning,Online,0,Recent,2025-12-21,99,61,67,"A light checklist for students balancing lectures, deadlines, and revision. It uses focus, flashcards, notes, students to help you turn a scattered study session into a focused next step.","Good when you have about 8 minutes, want something calm, and prefer a medium option.",Campus Study Hub,Open study guide,https://www.google.com/search?q=Study+Time+Management+The+Best+Group+Study+Strategies+for+Busy+Weeks+for+Group+Sessions,Quick Pick,0.435
C0514,A Simple Weekly Reset Routine for Students Without Overplanning,Productivity,Routines,planning|discipline|workflow|time blocking,Article,Focused,Moderate,12,Free,Afternoon,London,1,New,2026-01-04,19,68,74,"A moderate read for students who want lighter systems that still work. It uses planning, discipline, workflow, time blocking to help you make the next hour easier to plan and finish.","Good when you have about 12 minutes, want something focused, and prefer a free option.",Focus Lab,Try the workflow,https://www.google.com/search?q=Productivity+Routines+A+Simple+Weekly+Reset+Routine+for+Students+Without+Overplanning,Worth Your Time,0.389
C0515,Easy Weekend Escapes You Can Do on a Budget for Weekend Plans,Travel,Weekend Trips,city guide|travel|explore|student travel,Video,Excited,Light,13,Low,Afternoon,Hatfield,1,Evergreen,2025-09-22,84,16,98,"A light video for students looking for nearby things to do. It uses city guide, travel, explore, student travel to help you find a low-friction break from routine.","Good when you have about 13 minutes, want something excited, and prefer a low option.",Local Weekend Finder,Plan this trip,https://www.google.com/search?q=Travel+Weekend+Trips+Easy+Weekend+Escapes+You+Can+Do+on+a+Budget+for+Weekend+Plans,Worth Your Time,0.784
C0516,Low-Cost Weekend Plans for Students for Social Weekends,Events,Workshops,social|events|campus|workshops,Guide,Social,Moderate,12,Low,Late Night,Remote,0,Evergreen,2025-11-10,42,40,83,"A moderate step-by-step guide for students who want social plans without endless searching. It uses social, events, campus, workshops to help you discover something worth showing up for.","Good when you have about 12 minutes, want something social, and prefer a low option.",Campus Whatson,Check event details,https://www.google.com/search?q=Events+Workshops+Low-Cost+Weekend+Plans+for+Students+for+Social+Weekends,Worth Your Time,0.5
C0517,How to Build a Small Emergency Buffer While Studying This Semester,Finance,Side Income,savings|budget|discounts|cheap,Article,Calm,Moderate,9,Low,Weekend,Online,0,Recent,2025-12-19,56,60,76,"A moderate read for students trying to stretch their budget. It uses savings, budget, discounts, cheap to help you make a practical money decision without heavy jargon.","Good when you have about 9 minutes, want something calm, and prefer a low option.",Student Money Desk,Read money tip,https://www.google.com/search?q=Finance+Side+Income+How+to+Build+a+Small+Emergency+Buffer+While+Studying+This+Semester,Quick Pick,0.48
